episodes,rewards,steps
204,14.0,14
205,70.0,70
206,10.0,10
207,18.0,18
208,35.0,35
209,80.0,80
210,19.0,19
211,95.0,95
212,14.0,14
213,20.0,20
214,30.0,30
215,19.0,19
216,20.0,20
217,54.0,54
218,27.0,27
219,19.0,19
220,30.0,30
221,19.0,19
222,55.0,55
223,29.0,29
224,65.0,65
225,19.0,19
226,38.0,38
227,14.0,14
228,62.0,62
229,37.0,37
230,50.0,50
231,40.0,40
232,39.0,39
233,16.0,16
234,18.0,18
235,86.0,86
236,45.0,45
237,37.0,37
238,35.0,35
239,20.0,20
240,22.0,22
241,40.0,40
242,29.0,29
243,17.0,17
244,34.0,34
245,91.0,91
246,31.0,31
247,69.0,69
248,31.0,31
249,30.0,30
250,30.0,30
251,23.0,23
252,22.0,22
253,52.0,52
254,25.0,25
255,32.0,32
256,37.0,37
257,31.0,31
258,18.0,18
259,60.0,60
260,15.0,15
261,23.0,23
262,34.0,34
263,43.0,43
264,66.0,66
265,15.0,15
266,19.0,19
267,55.0,55
268,65.0,65
269,50.0,50
270,19.0,19
271,37.0,37
272,33.0,33
273,33.0,33
274,16.0,16
275,19.0,19
276,18.0,18
277,52.0,52
278,27.0,27
279,48.0,48
280,39.0,39
281,29.0,29
282,86.0,86
283,37.0,37
284,21.0,21
285,21.0,21
286,52.0,52
287,88.0,88
288,30.0,30
289,34.0,34
290,22.0,22
291,26.0,26
292,18.0,18
293,29.0,29
294,57.0,57
295,61.0,61
296,73.0,73
297,19.0,19
298,32.0,32
299,49.0,49
300,58.0,58
301,31.0,31
302,29.0,29
303,73.0,73
304,21.0,21
305,33.0,33
306,23.0,23
307,22.0,22
308,36.0,36
309,41.0,41
310,19.0,19
311,41.0,41
312,67.0,67
313,95.0,95
314,43.0,43
315,27.0,27
316,29.0,29
317,30.0,30
318,23.0,23
319,32.0,32
320,48.0,48
321,33.0,33
322,32.0,32
323,63.0,63
324,20.0,20
325,25.0,25
326,23.0,23
327,42.0,42
328,15.0,15
329,66.0,66
330,40.0,40
331,31.0,31
332,73.0,73
333,52.0,52
334,31.0,31
335,69.0,69
336,33.0,33
337,39.0,39
338,21.0,21
339,34.0,34
340,32.0,32
341,38.0,38
342,29.0,29
343,32.0,32
344,14.0,14
345,51.0,51
346,38.0,38
347,51.0,51
348,28.0,28
349,85.0,85
350,34.0,34
351,57.0,57
352,21.0,21
353,22.0,22
354,27.0,27
355,19.0,19
356,77.0,77
357,30.0,30
358,28.0,28
359,53.0,53
360,48.0,48
361,41.0,41
362,26.0,26
363,35.0,35
364,52.0,52
365,42.0,42
366,21.0,21
367,34.0,34
368,43.0,43
369,82.0,82
370,43.0,43
371,67.0,67
372,56.0,56
373,54.0,54
374,27.0,27
375,37.0,37
376,32.0,32
377,23.0,23
378,32.0,32
379,40.0,40
380,26.0,26
381,22.0,22
382,23.0,23
383,100.0,100
384,45.0,45
385,57.0,57
386,51.0,51
387,15.0,15
388,17.0,17
389,63.0,63
390,67.0,67
391,80.0,80
392,64.0,64
393,29.0,29
394,74.0,74
395,51.0,51
396,88.0,88
397,11.0,11
398,27.0,27
399,30.0,30
400,22.0,22
401,36.0,36
402,13.0,13
403,37.0,37
404,86.0,86
405,18.0,18
406,25.0,25
407,21.0,21
408,30.0,30
409,28.0,28
410,43.0,43
411,23.0,23
412,17.0,17
413,32.0,32
414,25.0,25
415,22.0,22
416,36.0,36
417,52.0,52
418,33.0,33
419,16.0,16
420,30.0,30
421,52.0,52
422,59.0,59
423,35.0,35
424,39.0,39
425,47.0,47
426,30.0,30
427,32.0,32
428,42.0,42
429,37.0,37
430,35.0,35
431,25.0,25
432,39.0,39
433,26.0,26
434,58.0,58
435,64.0,64
436,30.0,30
437,33.0,33
438,42.0,42
439,30.0,30
440,47.0,47
441,69.0,69
442,47.0,47
443,40.0,40
444,53.0,53
445,38.0,38
446,176.0,176
447,116.0,116
448,40.0,40
449,86.0,86
450,38.0,38
451,39.0,39
452,48.0,48
453,22.0,22
454,64.0,64
455,30.0,30
456,36.0,36
457,46.0,46
458,16.0,16
459,103.0,103
460,58.0,58
461,16.0,16
462,36.0,36
463,21.0,21
464,79.0,79
465,29.0,29
466,67.0,67
467,59.0,59
468,50.0,50
469,72.0,72
470,75.0,75
471,26.0,26
472,36.0,36
473,35.0,35
474,40.0,40
475,49.0,49
476,47.0,47
477,42.0,42
478,37.0,37
479,33.0,33
480,60.0,60
481,34.0,34
482,20.0,20
483,69.0,69
484,63.0,63
485,49.0,49
486,18.0,18
487,68.0,68
488,24.0,24
489,79.0,79
490,22.0,22
491,39.0,39
492,64.0,64
493,20.0,20
494,21.0,21
495,22.0,22
496,56.0,56
497,56.0,56
498,39.0,39
499,64.0,64
500,42.0,42
501,40.0,40
502,44.0,44
503,30.0,30
504,56.0,56
505,137.0,137
506,37.0,37
507,19.0,19
508,59.0,59
509,29.0,29
510,108.0,108
511,53.0,53
512,26.0,26
513,43.0,43
514,27.0,27
515,34.0,34
516,51.0,51
517,35.0,35
518,90.0,90
519,64.0,64
520,63.0,63
521,33.0,33
522,29.0,29
523,48.0,48
524,40.0,40
525,55.0,55
526,26.0,26
527,69.0,69
528,48.0,48
529,50.0,50
530,34.0,34
531,31.0,31
532,26.0,26
533,60.0,60
534,60.0,60
535,80.0,80
536,44.0,44
537,62.0,62
538,47.0,47
539,79.0,79
540,91.0,91
541,84.0,84
542,134.0,134
543,49.0,49
544,37.0,37
545,23.0,23
546,52.0,52
547,52.0,52
548,57.0,57
549,69.0,69
550,76.0,76
551,33.0,33
552,117.0,117
553,83.0,83
554,38.0,38
555,45.0,45
556,119.0,119
557,105.0,105
558,151.0,151
559,59.0,59
560,41.0,41
561,49.0,49
562,29.0,29
563,61.0,61
564,106.0,106
565,43.0,43
566,51.0,51
567,54.0,54
568,60.0,60
569,29.0,29
570,54.0,54
571,47.0,47
572,101.0,101
573,26.0,26
574,71.0,71
575,115.0,115
576,21.0,21
577,47.0,47
578,71.0,71
579,61.0,61
580,30.0,30
581,72.0,72
582,37.0,37
583,62.0,62
584,76.0,76
585,49.0,49
586,78.0,78
587,62.0,62
588,86.0,86
589,56.0,56
590,103.0,103
591,97.0,97
592,53.0,53
593,110.0,110
594,91.0,91
595,52.0,52
596,67.0,67
597,40.0,40
598,71.0,71
599,52.0,52
600,49.0,49
601,101.0,101
602,93.0,93
603,33.0,33
604,56.0,56
605,53.0,53
606,103.0,103
607,134.0,134
608,83.0,83
609,78.0,78
610,25.0,25
611,52.0,52
612,61.0,61
613,49.0,49
614,91.0,91
615,46.0,46
616,34.0,34
617,72.0,72
618,62.0,62
619,42.0,42
620,63.0,63
621,60.0,60
622,178.0,178
623,43.0,43
624,66.0,66
625,23.0,23
626,42.0,42
627,26.0,26
628,73.0,73
629,30.0,30
630,39.0,39
631,36.0,36
632,47.0,47
633,58.0,58
634,45.0,45
635,82.0,82
636,55.0,55
637,31.0,31
638,71.0,71
639,68.0,68
640,119.0,119
641,42.0,42
642,72.0,72
643,36.0,36
644,47.0,47
645,126.0,126
646,64.0,64
647,60.0,60
648,147.0,147
649,34.0,34
650,17.0,17
651,59.0,59
652,46.0,46
653,126.0,126
654,76.0,76
655,85.0,85
656,68.0,68
657,36.0,36
658,53.0,53
659,116.0,116
660,99.0,99
661,29.0,29
662,22.0,22
663,89.0,89
664,166.0,166
665,73.0,73
666,28.0,28
667,110.0,110
668,92.0,92
669,76.0,76
670,65.0,65
671,48.0,48
672,27.0,27
673,38.0,38
674,44.0,44
675,70.0,70
676,103.0,103
677,48.0,48
678,56.0,56
679,51.0,51
680,30.0,30
681,118.0,118
682,35.0,35
683,12.0,12
684,64.0,64
685,105.0,105
686,23.0,23
687,52.0,52
688,153.0,153
689,65.0,65
690,44.0,44
691,38.0,38
692,55.0,55
693,37.0,37
694,18.0,18
695,106.0,106
696,175.0,175
697,88.0,88
698,22.0,22
699,60.0,60
700,22.0,22
701,78.0,78
702,54.0,54
703,61.0,61
704,50.0,50
705,55.0,55
706,34.0,34
707,23.0,23
708,39.0,39
709,45.0,45
710,43.0,43
711,113.0,113
712,59.0,59
713,36.0,36
714,71.0,71
715,35.0,35
716,45.0,45
717,42.0,42
718,40.0,40
719,26.0,26
720,52.0,52
721,29.0,29
722,47.0,47
723,45.0,45
724,73.0,73
725,42.0,42
726,42.0,42
727,30.0,30
728,119.0,119
729,60.0,60
730,18.0,18
731,18.0,18
732,21.0,21
733,33.0,33
734,45.0,45
735,35.0,35
736,28.0,28
737,37.0,37
738,26.0,26
739,28.0,28
740,31.0,31
741,130.0,130
742,48.0,48
743,65.0,65
744,38.0,38
745,54.0,54
746,92.0,92
747,53.0,53
748,42.0,42
749,87.0,87
750,65.0,65
751,45.0,45
752,58.0,58
753,27.0,27
754,20.0,20
755,59.0,59
756,105.0,105
757,54.0,54
758,27.0,27
759,46.0,46
760,29.0,29
761,15.0,15
762,58.0,58
763,22.0,22
764,45.0,45
765,44.0,44
766,81.0,81
767,61.0,61
768,23.0,23
769,134.0,134
770,38.0,38
771,200.0,200
772,63.0,63
773,62.0,62
774,36.0,36
775,68.0,68
776,94.0,94
777,26.0,26
778,61.0,61
779,77.0,77
780,71.0,71
781,63.0,63
782,40.0,40
783,26.0,26
784,126.0,126
785,59.0,59
786,64.0,64
787,57.0,57
788,99.0,99
789,47.0,47
790,68.0,68
791,38.0,38
792,57.0,57
793,42.0,42
794,79.0,79
795,108.0,108
796,63.0,63
797,62.0,62
798,189.0,189
799,157.0,157
800,93.0,93
801,53.0,53
802,56.0,56
803,144.0,144
804,63.0,63
805,41.0,41
806,134.0,134
807,23.0,23
808,90.0,90
809,124.0,124
810,42.0,42
811,40.0,40
812,29.0,29
813,46.0,46
814,160.0,160
815,34.0,34
816,91.0,91
817,60.0,60
818,50.0,50
819,113.0,113
820,108.0,108
821,56.0,56
822,200.0,200
823,154.0,154
824,78.0,78
825,55.0,55
826,136.0,136
827,66.0,66
828,81.0,81
829,23.0,23
830,63.0,63
831,85.0,85
832,91.0,91
833,85.0,85
834,17.0,17
835,85.0,85
836,152.0,152
837,59.0,59
838,40.0,40
839,103.0,103
840,135.0,135
841,50.0,50
842,22.0,22
843,75.0,75
844,97.0,97
845,59.0,59
846,57.0,57
847,122.0,122
848,100.0,100
849,132.0,132
850,53.0,53
851,106.0,106
852,87.0,87
853,82.0,82
854,154.0,154
855,139.0,139
856,27.0,27
857,35.0,35
858,60.0,60
859,188.0,188
860,116.0,116
861,160.0,160
862,190.0,190
863,61.0,61
864,122.0,122
865,97.0,97
866,54.0,54
867,24.0,24
868,122.0,122
869,161.0,161
870,40.0,40
871,165.0,165
872,145.0,145
873,155.0,155
874,90.0,90
875,58.0,58
876,53.0,53
877,47.0,47
878,53.0,53
879,86.0,86
880,56.0,56
881,152.0,152
882,77.0,77
883,50.0,50
884,85.0,85
885,200.0,200
886,96.0,96
887,85.0,85
888,44.0,44
889,39.0,39
890,200.0,200
891,164.0,164
892,36.0,36
893,139.0,139
894,44.0,44
895,46.0,46
896,103.0,103
897,168.0,168
898,189.0,189
899,200.0,200
900,69.0,69
901,71.0,71
902,147.0,147
903,140.0,140
904,200.0,200
905,82.0,82
906,129.0,129
907,164.0,164
908,28.0,28
909,73.0,73
910,174.0,174
911,176.0,176
912,132.0,132
913,149.0,149
914,93.0,93
915,52.0,52
916,93.0,93
917,33.0,33
918,154.0,154
919,200.0,200
920,200.0,200
921,200.0,200
922,67.0,67
923,83.0,83
924,162.0,162
925,41.0,41
926,103.0,103
927,200.0,200
928,131.0,131
929,117.0,117
930,77.0,77
931,45.0,45
932,144.0,144
933,123.0,123
934,122.0,122
935,29.0,29
936,89.0,89
937,71.0,71
938,200.0,200
939,80.0,80
940,98.0,98
941,143.0,143
942,200.0,200
943,95.0,95
944,83.0,83
945,62.0,62
946,62.0,62
947,118.0,118
948,144.0,144
949,113.0,113
950,110.0,110
951,139.0,139
952,70.0,70
953,79.0,79
954,176.0,176
955,151.0,151
956,24.0,24
957,50.0,50
958,90.0,90
959,20.0,20
960,65.0,65
961,176.0,176
962,37.0,37
963,48.0,48
964,89.0,89
965,190.0,190
966,155.0,155
967,26.0,26
968,200.0,200
969,186.0,186
970,60.0,60
971,115.0,115
972,115.0,115
973,121.0,121
974,177.0,177
975,200.0,200
976,51.0,51
977,105.0,105
978,200.0,200
979,68.0,68
980,170.0,170
981,70.0,70
982,55.0,55
983,70.0,70
984,66.0,66
985,161.0,161
986,40.0,40
987,200.0,200
988,107.0,107
989,80.0,80
990,128.0,128
991,154.0,154
992,101.0,101
993,178.0,178
994,129.0,129
995,128.0,128
996,146.0,146
997,142.0,142
998,200.0,200
999,62.0,62
1000,19.0,19
1001,82.0,82
1002,63.0,63
1003,129.0,129
1004,54.0,54
1005,125.0,125
1006,113.0,113
1007,93.0,93
1008,200.0,200
1009,48.0,48
1010,58.0,58
1011,66.0,66
1012,41.0,41
1013,145.0,145
1014,42.0,42
1015,185.0,185
1016,199.0,199
1017,200.0,200
1018,125.0,125
1019,145.0,145
1020,32.0,32
1021,141.0,141
1022,195.0,195
1023,175.0,175
1024,162.0,162
1025,127.0,127
1026,154.0,154
1027,166.0,166
1028,200.0,200
1029,188.0,188
1030,200.0,200
1031,200.0,200
1032,162.0,162
1033,141.0,141
1034,200.0,200
1035,155.0,155
1036,134.0,134
1037,146.0,146
1038,192.0,192
1039,136.0,136
1040,200.0,200
1041,149.0,149
1042,113.0,113
1043,40.0,40
1044,178.0,178
1045,126.0,126
1046,200.0,200
1047,37.0,37
1048,200.0,200
1049,141.0,141
1050,118.0,118
1051,34.0,34
1052,142.0,142
1053,65.0,65
1054,200.0,200
1055,133.0,133
1056,137.0,137
1057,148.0,148
1058,148.0,148
1059,136.0,136
1060,159.0,159
1061,48.0,48
1062,109.0,109
1063,65.0,65
1064,130.0,130
1065,191.0,191
1066,200.0,200
1067,200.0,200
1068,48.0,48
1069,200.0,200
1070,65.0,65
1071,164.0,164
1072,200.0,200
1073,156.0,156
1074,200.0,200
1075,131.0,131
1076,126.0,126
1077,200.0,200
1078,200.0,200
1079,32.0,32
1080,175.0,175
1081,200.0,200
1082,84.0,84
1083,81.0,81
1084,183.0,183
1085,51.0,51
1086,155.0,155
1087,146.0,146
1088,108.0,108
1089,176.0,176
1090,189.0,189
1091,200.0,200
1092,164.0,164
1093,70.0,70
1094,200.0,200
1095,172.0,172
1096,163.0,163
1097,168.0,168
1098,181.0,181
1099,200.0,200
1100,33.0,33
1101,200.0,200
1102,58.0,58
1103,200.0,200
1104,156.0,156
1105,200.0,200
1106,138.0,138
1107,200.0,200
1108,81.0,81
1109,105.0,105
1110,87.0,87
1111,170.0,170
1112,200.0,200
1113,200.0,200
1114,200.0,200
1115,200.0,200
1116,200.0,200
1117,200.0,200
1118,200.0,200
1119,158.0,158
1120,64.0,64
1121,138.0,138
1122,200.0,200
1123,158.0,158
1124,86.0,86
1125,125.0,125
1126,105.0,105
1127,200.0,200
1128,120.0,120
1129,53.0,53
1130,127.0,127
1131,200.0,200
1132,48.0,48
1133,200.0,200
1134,144.0,144
1135,42.0,42
1136,100.0,100
1137,160.0,160
1138,200.0,200
1139,200.0,200
1140,200.0,200
1141,200.0,200
1142,135.0,135
1143,184.0,184
1144,184.0,184
1145,168.0,168
1146,162.0,162
1147,52.0,52
1148,120.0,120
1149,133.0,133
1150,200.0,200
1151,178.0,178
1152,200.0,200
1153,22.0,22
1154,200.0,200
1155,108.0,108
1156,200.0,200
1157,200.0,200
1158,102.0,102
1159,200.0,200
1160,200.0,200
1161,200.0,200
1162,65.0,65
1163,131.0,131
1164,129.0,129
1165,136.0,136
1166,137.0,137
1167,40.0,40
1168,130.0,130
1169,99.0,99
1170,131.0,131
1171,200.0,200
1172,172.0,172
1173,200.0,200
1174,200.0,200
1175,83.0,83
1176,151.0,151
1177,200.0,200
1178,70.0,70
1179,84.0,84
1180,172.0,172
1181,200.0,200
1182,22.0,22
1183,118.0,118
1184,200.0,200
1185,200.0,200
1186,200.0,200
1187,200.0,200
1188,200.0,200
1189,145.0,145
1190,121.0,121
1191,159.0,159
1192,126.0,126
1193,49.0,49
1194,200.0,200
1195,119.0,119
1196,155.0,155
1197,71.0,71
1198,200.0,200
1199,79.0,79
1200,68.0,68
1201,200.0,200
1202,200.0,200
1203,143.0,143
1204,200.0,200
1205,54.0,54
1206,180.0,180
1207,158.0,158
1208,149.0,149
1209,170.0,170
1210,118.0,118
1211,155.0,155
1212,200.0,200
1213,200.0,200
1214,143.0,143
1215,200.0,200
1216,200.0,200
1217,55.0,55
1218,200.0,200
1219,200.0,200
1220,168.0,168
1221,170.0,170
1222,112.0,112
1223,108.0,108
1224,104.0,104
1225,135.0,135
1226,131.0,131
1227,98.0,98
1228,63.0,63
1229,200.0,200
1230,119.0,119
1231,130.0,130
1232,113.0,113
1233,170.0,170
1234,200.0,200
1235,164.0,164
1236,149.0,149
1237,200.0,200
1238,116.0,116
1239,200.0,200
1240,133.0,133
1241,200.0,200
1242,164.0,164
1243,154.0,154
1244,191.0,191
1245,128.0,128
1246,119.0,119
1247,114.0,114
1248,200.0,200
1249,111.0,111
1250,78.0,78
1251,200.0,200
1252,200.0,200
1253,172.0,172
1254,200.0,200
1255,105.0,105
1256,181.0,181
1257,200.0,200
1258,83.0,83
1259,200.0,200
1260,176.0,176
1261,200.0,200
1262,147.0,147
1263,165.0,165
1264,167.0,167
1265,183.0,183
1266,117.0,117
1267,200.0,200
1268,200.0,200
1269,171.0,171
1270,20.0,20
1271,200.0,200
1272,200.0,200
1273,200.0,200
1274,109.0,109
1275,142.0,142
1276,117.0,117
1277,200.0,200
1278,176.0,176
1279,200.0,200
1280,101.0,101
1281,200.0,200
1282,130.0,130
1283,200.0,200
1284,111.0,111
1285,124.0,124
1286,178.0,178
1287,200.0,200
1288,184.0,184
1289,200.0,200
1290,200.0,200
1291,200.0,200
1292,200.0,200
1293,130.0,130
1294,200.0,200
1295,134.0,134
1296,195.0,195
1297,200.0,200
1298,62.0,62
1299,200.0,200
1300,200.0,200
1301,165.0,165
1302,190.0,190
1303,200.0,200
1304,200.0,200
1305,168.0,168
1306,200.0,200
1307,64.0,64
1308,122.0,122
1309,200.0,200
1310,134.0,134
1311,200.0,200
1312,200.0,200
1313,200.0,200
1314,150.0,150
1315,187.0,187
1316,130.0,130
1317,140.0,140
1318,157.0,157
1319,200.0,200
1320,149.0,149
1321,200.0,200
1322,58.0,58
1323,84.0,84
1324,140.0,140
1325,139.0,139
1326,117.0,117
1327,175.0,175
1328,135.0,135
1329,169.0,169
1330,200.0,200
1331,143.0,143
1332,127.0,127
1333,127.0,127
1334,148.0,148
1335,200.0,200
1336,136.0,136
1337,200.0,200
1338,200.0,200
1339,175.0,175
1340,102.0,102
1341,200.0,200
1342,97.0,97
1343,120.0,120
1344,59.0,59
1345,200.0,200
1346,200.0,200
1347,104.0,104
1348,128.0,128
1349,200.0,200
1350,195.0,195
1351,96.0,96
1352,196.0,196
1353,200.0,200
1354,58.0,58
1355,200.0,200
1356,200.0,200
1357,114.0,114
1358,104.0,104
1359,200.0,200
1360,179.0,179
1361,200.0,200
1362,200.0,200
1363,140.0,140
1364,138.0,138
1365,57.0,57
1366,165.0,165
1367,174.0,174
1368,199.0,199
1369,110.0,110
1370,200.0,200
1371,154.0,154
1372,200.0,200
1373,78.0,78
1374,200.0,200
1375,185.0,185
1376,167.0,167
1377,161.0,161
1378,155.0,155
1379,117.0,117
1380,128.0,128
1381,94.0,94
1382,200.0,200
1383,121.0,121
1384,61.0,61
1385,21.0,21
1386,105.0,105
1387,185.0,185
1388,200.0,200
1389,124.0,124
1390,200.0,200
1391,133.0,133
1392,200.0,200
1393,153.0,153
1394,200.0,200
1395,200.0,200
1396,152.0,152
1397,146.0,146
1398,200.0,200
1399,183.0,183
1400,195.0,195
1401,172.0,172
1402,151.0,151
1403,122.0,122
1404,200.0,200
1405,200.0,200
1406,200.0,200
1407,200.0,200
1408,130.0,130
1409,148.0,148
1410,200.0,200
1411,200.0,200
1412,200.0,200
1413,157.0,157
1414,136.0,136
1415,115.0,115
1416,200.0,200
1417,105.0,105
1418,124.0,124
1419,144.0,144
1420,34.0,34
1421,151.0,151
1422,101.0,101
1423,64.0,64
1424,200.0,200
1425,100.0,100
1426,54.0,54
1427,132.0,132
1428,200.0,200
1429,131.0,131
1430,51.0,51
1431,123.0,123
1432,99.0,99
1433,200.0,200
1434,200.0,200
1435,144.0,144
1436,166.0,166
1437,122.0,122
1438,147.0,147
1439,200.0,200
1440,103.0,103
1441,164.0,164
1442,76.0,76
1443,159.0,159
1444,152.0,152
1445,200.0,200
1446,129.0,129
1447,124.0,124
1448,40.0,40
1449,200.0,200
1450,117.0,117
1451,175.0,175
1452,51.0,51
1453,101.0,101
1454,117.0,117
1455,179.0,179
1456,44.0,44
1457,190.0,190
1458,135.0,135
1459,183.0,183
1460,118.0,118
1461,200.0,200
1462,109.0,109
1463,86.0,86
1464,147.0,147
1465,200.0,200
1466,124.0,124
1467,128.0,128
1468,156.0,156
1469,200.0,200
1470,167.0,167
1471,197.0,197
1472,75.0,75
1473,168.0,168
1474,114.0,114
1475,153.0,153
1476,146.0,146
1477,188.0,188
1478,144.0,144
1479,200.0,200
1480,51.0,51
1481,35.0,35
1482,152.0,152
1483,161.0,161
1484,114.0,114
1485,200.0,200
1486,161.0,161
1487,200.0,200
1488,93.0,93
1489,116.0,116
1490,152.0,152
1491,200.0,200
1492,200.0,200
1493,200.0,200
1494,86.0,86
1495,200.0,200
1496,178.0,178
1497,200.0,200
1498,200.0,200
1499,154.0,154
1500,135.0,135
1501,200.0,200
1502,146.0,146
1503,78.0,78
1504,115.0,115
1505,189.0,189
1506,133.0,133
1507,123.0,123
1508,158.0,158
1509,200.0,200
1510,200.0,200
1511,200.0,200
1512,200.0,200
1513,200.0,200
1514,200.0,200
1515,200.0,200
1516,119.0,119
1517,162.0,162
1518,200.0,200
1519,114.0,114
1520,200.0,200
1521,128.0,128
1522,200.0,200
1523,200.0,200
1524,130.0,130
1525,65.0,65
1526,200.0,200
1527,200.0,200
1528,200.0,200
1529,188.0,188
1530,159.0,159
1531,200.0,200
1532,200.0,200
1533,200.0,200
1534,147.0,147
1535,180.0,180
1536,152.0,152
1537,178.0,178
1538,131.0,131
1539,118.0,118
1540,153.0,153
1541,197.0,197
1542,200.0,200
1543,200.0,200
1544,178.0,178
1545,67.0,67
1546,137.0,137
1547,51.0,51
1548,160.0,160
1549,200.0,200
1550,124.0,124
1551,109.0,109
1552,181.0,181
1553,182.0,182
1554,136.0,136
1555,91.0,91
1556,159.0,159
1557,192.0,192
1558,106.0,106
1559,200.0,200
1560,169.0,169
1561,167.0,167
1562,141.0,141
1563,127.0,127
1564,71.0,71
1565,134.0,134
1566,200.0,200
1567,115.0,115
1568,99.0,99
1569,184.0,184
1570,200.0,200
1571,133.0,133
1572,153.0,153
1573,200.0,200
1574,194.0,194
1575,169.0,169
1576,113.0,113
1577,147.0,147
1578,140.0,140
1579,200.0,200
1580,113.0,113
1581,181.0,181
1582,200.0,200
1583,182.0,182
1584,185.0,185
1585,197.0,197
1586,200.0,200
1587,151.0,151
1588,49.0,49
1589,137.0,137
1590,166.0,166
1591,149.0,149
1592,126.0,126
1593,73.0,73
1594,127.0,127
1595,104.0,104
1596,65.0,65
1597,63.0,63
1598,126.0,126
1599,181.0,181
1600,132.0,132
1601,89.0,89
1602,130.0,130
1603,150.0,150
1604,100.0,100
1605,139.0,139
1606,119.0,119
1607,48.0,48
1608,80.0,80
1609,105.0,105
1610,85.0,85
1611,200.0,200
1612,142.0,142
1613,95.0,95
1614,50.0,50
1615,51.0,51
1616,124.0,124
1617,47.0,47
1618,159.0,159
1619,154.0,154
1620,200.0,200
1621,88.0,88
1622,65.0,65
1623,111.0,111
1624,99.0,99
1625,120.0,120
1626,127.0,127
1627,43.0,43
1628,80.0,80
1629,163.0,163
1630,90.0,90
1631,154.0,154
1632,127.0,127
1633,39.0,39
1634,200.0,200
1635,161.0,161
1636,119.0,119
1637,156.0,156
1638,200.0,200
1639,200.0,200
1640,41.0,41
1641,200.0,200
1642,136.0,136
1643,157.0,157
1644,142.0,142
1645,125.0,125
1646,155.0,155
1647,139.0,139
1648,122.0,122
1649,116.0,116
1650,200.0,200
1651,144.0,144
1652,170.0,170
1653,200.0,200
1654,103.0,103
1655,105.0,105
1656,193.0,193
1657,122.0,122
1658,200.0,200
1659,191.0,191
1660,200.0,200
1661,200.0,200
1662,200.0,200
1663,200.0,200
