episodes,rewards,steps
438,10.0,10
439,12.0,12
440,9.0,9
441,15.0,15
442,12.0,12
443,10.0,10
444,8.0,8
445,12.0,12
446,14.0,14
447,12.0,12
448,9.0,9
449,10.0,10
450,13.0,13
451,9.0,9
452,10.0,10
453,9.0,9
454,11.0,11
455,10.0,10
456,18.0,18
457,16.0,16
458,10.0,10
459,11.0,11
460,15.0,15
461,12.0,12
462,11.0,11
463,12.0,12
464,11.0,11
465,10.0,10
466,12.0,12
467,10.0,10
468,12.0,12
469,15.0,15
470,11.0,11
471,10.0,10
472,12.0,12
473,9.0,9
474,13.0,13
475,11.0,11
476,15.0,15
477,10.0,10
478,11.0,11
479,13.0,13
480,10.0,10
481,10.0,10
482,10.0,10
483,10.0,10
484,15.0,15
485,11.0,11
486,12.0,12
487,16.0,16
488,10.0,10
489,16.0,16
490,11.0,11
491,9.0,9
492,9.0,9
493,18.0,18
494,10.0,10
495,9.0,9
496,40.0,40
497,21.0,21
498,10.0,10
499,36.0,36
500,37.0,37
501,22.0,22
502,30.0,30
503,23.0,23
504,35.0,35
505,48.0,48
506,32.0,32
507,21.0,21
508,28.0,28
509,29.0,29
510,10.0,10
511,27.0,27
512,20.0,20
513,23.0,23
514,24.0,24
515,21.0,21
516,25.0,25
517,20.0,20
518,15.0,15
519,23.0,23
520,14.0,14
521,18.0,18
522,18.0,18
523,18.0,18
524,18.0,18
525,20.0,20
526,13.0,13
527,21.0,21
528,20.0,20
529,17.0,17
530,17.0,17
531,17.0,17
532,20.0,20
533,15.0,15
534,17.0,17
535,17.0,17
536,16.0,16
537,16.0,16
538,14.0,14
539,21.0,21
540,22.0,22
541,14.0,14
542,20.0,20
543,25.0,25
544,18.0,18
545,22.0,22
546,21.0,21
547,20.0,20
548,23.0,23
549,20.0,20
550,20.0,20
551,25.0,25
552,18.0,18
553,14.0,14
554,16.0,16
555,16.0,16
556,15.0,15
557,26.0,26
558,18.0,18
559,20.0,20
560,27.0,27
561,18.0,18
562,20.0,20
563,20.0,20
564,19.0,19
565,26.0,26
566,21.0,21
567,25.0,25
568,24.0,24
569,24.0,24
570,24.0,24
571,17.0,17
572,28.0,28
573,20.0,20
574,22.0,22
575,16.0,16
576,22.0,22
577,14.0,14
578,27.0,27
579,29.0,29
580,19.0,19
581,22.0,22
582,29.0,29
583,29.0,29
584,23.0,23
585,22.0,22
586,21.0,21
587,18.0,18
588,28.0,28
589,29.0,29
590,23.0,23
591,23.0,23
592,20.0,20
593,32.0,32
594,38.0,38
595,29.0,29
596,25.0,25
597,22.0,22
598,37.0,37
599,20.0,20
600,17.0,17
601,22.0,22
602,23.0,23
603,28.0,28
604,31.0,31
605,23.0,23
606,26.0,26
607,22.0,22
608,27.0,27
609,32.0,32
610,33.0,33
611,27.0,27
612,23.0,23
613,38.0,38
614,26.0,26
615,27.0,27
616,30.0,30
617,22.0,22
618,27.0,27
619,38.0,38
620,34.0,34
621,39.0,39
622,24.0,24
623,29.0,29
624,26.0,26
625,30.0,30
626,33.0,33
627,34.0,34
628,27.0,27
629,26.0,26
630,27.0,27
631,37.0,37
632,38.0,38
633,46.0,46
634,48.0,48
635,56.0,56
636,39.0,39
637,18.0,18
638,63.0,63
639,51.0,51
640,45.0,45
641,27.0,27
642,56.0,56
643,32.0,32
644,49.0,49
645,40.0,40
646,59.0,59
647,52.0,52
648,36.0,36
649,43.0,43
650,54.0,54
651,59.0,59
652,58.0,58
653,61.0,61
654,66.0,66
655,38.0,38
656,33.0,33
657,96.0,96
658,82.0,82
659,56.0,56
660,42.0,42
661,38.0,38
662,48.0,48
663,83.0,83
664,33.0,33
665,72.0,72
666,41.0,41
667,57.0,57
668,54.0,54
669,69.0,69
670,63.0,63
671,81.0,81
672,69.0,69
673,65.0,65
674,55.0,55
675,64.0,64
676,54.0,54
677,93.0,93
678,47.0,47
679,84.0,84
680,46.0,46
681,63.0,63
682,51.0,51
683,64.0,64
684,58.0,58
685,72.0,72
686,35.0,35
687,59.0,59
688,124.0,124
689,64.0,64
690,59.0,59
691,77.0,77
692,55.0,55
693,63.0,63
694,100.0,100
695,100.0,100
696,58.0,58
697,85.0,85
698,50.0,50
699,57.0,57
700,59.0,59
701,72.0,72
702,200.0,200
703,118.0,118
704,63.0,63
705,125.0,125
706,80.0,80
707,49.0,49
708,52.0,52
709,71.0,71
710,68.0,68
711,71.0,71
712,60.0,60
713,58.0,58
714,192.0,192
715,57.0,57
716,93.0,93
717,107.0,107
718,59.0,59
719,71.0,71
720,81.0,81
721,76.0,76
722,98.0,98
723,95.0,95
724,99.0,99
725,132.0,132
726,99.0,99
727,58.0,58
728,95.0,95
729,79.0,79
730,70.0,70
731,76.0,76
732,58.0,58
733,174.0,174
734,58.0,58
735,178.0,178
736,92.0,92
737,114.0,114
738,101.0,101
739,59.0,59
740,171.0,171
741,179.0,179
742,85.0,85
743,115.0,115
744,74.0,74
745,99.0,99
746,174.0,174
747,124.0,124
748,101.0,101
749,106.0,106
750,75.0,75
751,70.0,70
752,139.0,139
753,76.0,76
754,86.0,86
755,82.0,82
756,51.0,51
757,78.0,78
758,67.0,67
759,72.0,72
760,83.0,83
761,58.0,58
762,109.0,109
763,62.0,62
764,74.0,74
765,83.0,83
766,111.0,111
767,67.0,67
768,57.0,57
769,59.0,59
770,112.0,112
771,197.0,197
772,111.0,111
773,90.0,90
774,111.0,111
775,81.0,81
776,72.0,72
777,80.0,80
778,130.0,130
779,156.0,156
780,100.0,100
781,85.0,85
782,66.0,66
783,76.0,76
784,105.0,105
785,57.0,57
786,201.0,201
787,176.0,176
788,175.0,175
789,198.0,198
790,73.0,73
791,79.0,79
792,59.0,59
793,55.0,55
794,84.0,84
795,131.0,131
796,67.0,67
797,199.0,199
798,94.0,94
799,97.0,97
800,94.0,94
801,185.0,185
802,98.0,98
803,136.0,136
804,141.0,141
805,81.0,81
806,77.0,77
807,100.0,100
808,99.0,99
809,133.0,133
810,154.0,154
811,74.0,74
812,79.0,79
813,94.0,94
814,168.0,168
815,338.0,338
816,64.0,64
817,112.0,112
818,69.0,69
819,143.0,143
820,170.0,170
821,170.0,170
822,77.0,77
823,83.0,83
824,104.0,104
825,152.0,152
826,198.0,198
827,159.0,159
828,235.0,235
829,76.0,76
830,201.0,201
831,289.0,289
832,113.0,113
833,294.0,294
834,74.0,74
835,416.0,416
836,194.0,194
837,85.0,85
838,170.0,170
839,208.0,208
840,177.0,177
841,83.0,83
842,82.0,82
843,183.0,183
844,90.0,90
845,398.0,398
846,244.0,244
847,99.0,99
848,310.0,310
849,195.0,195
850,183.0,183
851,162.0,162
852,115.0,115
853,82.0,82
854,233.0,233
855,102.0,102
856,262.0,262
857,300.0,300
858,245.0,245
859,299.0,299
860,150.0,150
861,199.0,199
862,79.0,79
863,74.0,74
864,113.0,113
865,152.0,152
866,126.0,126
867,68.0,68
868,185.0,185
869,156.0,156
870,63.0,63
871,121.0,121
872,83.0,83
873,72.0,72
874,337.0,337
875,179.0,179
876,325.0,325
877,115.0,115
878,217.0,217
879,74.0,74
880,90.0,90
881,218.0,218
882,82.0,82
883,173.0,173
884,106.0,106
885,83.0,83
886,68.0,68
887,173.0,173
888,159.0,159
889,57.0,57
890,80.0,80
891,302.0,302
892,71.0,71
893,59.0,59
894,153.0,153
895,129.0,129
896,63.0,63
897,147.0,147
898,82.0,82
899,186.0,186
900,74.0,74
901,81.0,81
902,61.0,61
903,88.0,88
904,101.0,101
905,60.0,60
906,154.0,154
907,202.0,202
908,96.0,96
909,81.0,81
910,91.0,91
911,77.0,77
912,63.0,63
913,154.0,154
914,57.0,57
915,86.0,86
916,84.0,84
917,66.0,66
918,141.0,141
919,88.0,88
920,89.0,89
921,49.0,49
922,97.0,97
923,50.0,50
924,211.0,211
925,69.0,69
926,278.0,278
927,75.0,75
928,60.0,60
929,57.0,57
930,200.0,200
931,101.0,101
932,70.0,70
933,93.0,93
934,61.0,61
935,80.0,80
936,94.0,94
937,53.0,53
938,223.0,223
939,142.0,142
940,74.0,74
941,60.0,60
942,75.0,75
943,78.0,78
944,81.0,81
945,51.0,51
946,215.0,215
947,64.0,64
948,70.0,70
949,85.0,85
950,102.0,102
951,48.0,48
952,69.0,69
953,65.0,65
954,70.0,70
955,174.0,174
956,46.0,46
957,75.0,75
958,75.0,75
959,62.0,62
960,71.0,71
961,67.0,67
962,48.0,48
963,64.0,64
964,58.0,58
965,64.0,64
966,82.0,82
967,70.0,70
968,68.0,68
969,48.0,48
970,48.0,48
971,53.0,53
972,80.0,80
973,46.0,46
974,101.0,101
975,303.0,303
976,59.0,59
977,212.0,212
978,64.0,64
979,76.0,76
980,69.0,69
981,241.0,241
982,46.0,46
983,45.0,45
984,124.0,124
985,99.0,99
986,210.0,210
987,67.0,67
988,78.0,78
989,58.0,58
990,54.0,54
991,63.0,63
992,37.0,37
993,46.0,46
994,63.0,63
995,48.0,48
996,70.0,70
997,58.0,58
998,88.0,88
999,62.0,62
1000,173.0,173
1001,99.0,99
1002,47.0,47
1003,47.0,47
1004,74.0,74
1005,101.0,101
1006,42.0,42
1007,46.0,46
1008,61.0,61
1009,42.0,42
1010,48.0,48
1011,60.0,60
1012,42.0,42
1013,53.0,53
1014,54.0,54
1015,62.0,62
1016,98.0,98
1017,50.0,50
1018,39.0,39
1019,60.0,60
1020,52.0,52
1021,46.0,46
1022,68.0,68
1023,40.0,40
1024,41.0,41
1025,54.0,54
1026,66.0,66
1027,112.0,112
1028,55.0,55
1029,46.0,46
1030,72.0,72
1031,54.0,54
1032,51.0,51
1033,43.0,43
1034,66.0,66
1035,59.0,59
1036,57.0,57
1037,68.0,68
1038,63.0,63
1039,38.0,38
1040,48.0,48
1041,58.0,58
1042,58.0,58
1043,116.0,116
1044,52.0,52
1045,180.0,180
1046,91.0,91
1047,292.0,292
1048,65.0,65
1049,46.0,46
1050,40.0,40
1051,192.0,192
1052,46.0,46
1053,52.0,52
1054,50.0,50
1055,37.0,37
1056,136.0,136
1057,46.0,46
1058,35.0,35
1059,89.0,89
1060,34.0,34
1061,101.0,101
1062,102.0,102
1063,166.0,166
1064,62.0,62
1065,40.0,40
1066,37.0,37
1067,45.0,45
1068,45.0,45
1069,48.0,48
1070,67.0,67
1071,87.0,87
1072,51.0,51
1073,103.0,103
1074,46.0,46
1075,52.0,52
1076,40.0,40
1077,47.0,47
1078,49.0,49
1079,35.0,35
1080,46.0,46
1081,38.0,38
1082,36.0,36
1083,219.0,219
1084,57.0,57
1085,39.0,39
1086,48.0,48
1087,37.0,37
1088,46.0,46
1089,37.0,37
1090,65.0,65
1091,39.0,39
1092,44.0,44
1093,85.0,85
1094,50.0,50
1095,39.0,39
1096,57.0,57
1097,221.0,221
1098,35.0,35
1099,59.0,59
1100,46.0,46
1101,38.0,38
1102,37.0,37
1103,62.0,62
1104,59.0,59
1105,46.0,46
1106,40.0,40
1107,74.0,74
1108,58.0,58
1109,37.0,37
1110,56.0,56
1111,52.0,52
1112,45.0,45
1113,76.0,76
1114,54.0,54
1115,37.0,37
1116,41.0,41
1117,47.0,47
1118,56.0,56
1119,39.0,39
1120,37.0,37
1121,42.0,42
1122,59.0,59
1123,38.0,38
1124,49.0,49
1125,49.0,49
1126,130.0,130
1127,52.0,52
1128,45.0,45
1129,43.0,43
1130,57.0,57
1131,37.0,37
1132,43.0,43
1133,60.0,60
1134,58.0,58
1135,57.0,57
1136,35.0,35
1137,57.0,57
1138,154.0,154
1139,39.0,39
1140,48.0,48
1141,78.0,78
1142,58.0,58
1143,70.0,70
1144,52.0,52
1145,53.0,53
1146,58.0,58
1147,40.0,40
1148,74.0,74
1149,39.0,39
1150,69.0,69
1151,78.0,78
1152,34.0,34
1153,44.0,44
1154,45.0,45
1155,173.0,173
1156,190.0,190
1157,47.0,47
1158,36.0,36
1159,52.0,52
1160,44.0,44
1161,50.0,50
1162,96.0,96
1163,88.0,88
1164,38.0,38
1165,44.0,44
1166,102.0,102
1167,49.0,49
1168,46.0,46
1169,68.0,68
1170,46.0,46
1171,50.0,50
1172,58.0,58
1173,46.0,46
1174,50.0,50
1175,40.0,40
1176,44.0,44
1177,75.0,75
1178,109.0,109
1179,51.0,51
1180,44.0,44
1181,42.0,42
1182,41.0,41
1183,62.0,62
1184,48.0,48
1185,60.0,60
1186,52.0,52
1187,73.0,73
1188,39.0,39
1189,42.0,42
1190,89.0,89
1191,64.0,64
1192,40.0,40
1193,42.0,42
1194,59.0,59
1195,48.0,48
1196,45.0,45
1197,48.0,48
1198,171.0,171
1199,77.0,77
1200,97.0,97
1201,43.0,43
1202,86.0,86
1203,62.0,62
1204,67.0,67
1205,86.0,86
1206,77.0,77
1207,88.0,88
1208,73.0,73
1209,80.0,80
1210,94.0,94
1211,71.0,71
1212,96.0,96
1213,65.0,65
1214,61.0,61
1215,63.0,63
1216,72.0,72
1217,78.0,78
1218,92.0,92
1219,64.0,64
1220,76.0,76
1221,69.0,69
1222,86.0,86
1223,93.0,93
1224,70.0,70
1225,67.0,67
1226,89.0,89
1227,72.0,72
1228,106.0,106
1229,76.0,76
1230,218.0,218
1231,64.0,64
1232,224.0,224
1233,68.0,68
1234,217.0,217
1235,216.0,216
1236,205.0,205
1237,234.0,234
1238,196.0,196
1239,217.0,217
1240,213.0,213
1241,247.0,247
1242,295.0,295
1243,197.0,197
1244,212.0,212
1245,196.0,196
1246,226.0,226
1247,228.0,228
1248,240.0,240
1249,189.0,189
1250,190.0,190
1251,242.0,242
1252,204.0,204
1253,201.0,201
1254,189.0,189
1255,225.0,225
1256,212.0,212
1257,198.0,198
1258,284.0,284
1259,197.0,197
1260,194.0,194
1261,230.0,230
1262,200.0,200
1263,207.0,207
1264,207.0,207
1265,233.0,233
1266,213.0,213
1267,275.0,275
1268,201.0,201
1269,201.0,201
1270,202.0,202
1271,264.0,264
1272,212.0,212
1273,490.0,490
1274,222.0,222
1275,244.0,244
1276,500.0,500
1277,244.0,244
1278,246.0,246
1279,237.0,237
1280,210.0,210
1281,274.0,274
1282,258.0,258
1283,405.0,405
1284,216.0,216
1285,500.0,500
1286,218.0,218
1287,361.0,361
1288,262.0,262
1289,500.0,500
1290,194.0,194
1291,361.0,361
1292,194.0,194
1293,229.0,229
1294,361.0,361
1295,270.0,270
1296,297.0,297
1297,225.0,225
1298,214.0,214
1299,256.0,256
1300,330.0,330
1301,347.0,347
1302,372.0,372
1303,183.0,183
1304,300.0,300
1305,313.0,313
1306,227.0,227
1307,307.0,307
1308,296.0,296
1309,212.0,212
1310,244.0,244
1311,206.0,206
1312,262.0,262
1313,274.0,274
1314,225.0,225
1315,209.0,209
1316,272.0,272
1317,213.0,213
1318,262.0,262
1319,214.0,214
1320,224.0,224
1321,368.0,368
1322,264.0,264
1323,243.0,243
1324,299.0,299
1325,210.0,210
1326,310.0,310
1327,252.0,252
1328,201.0,201
1329,193.0,193
1330,220.0,220
1331,224.0,224
1332,203.0,203
1333,268.0,268
1334,288.0,288
1335,330.0,330
1336,331.0,331
1337,249.0,249
1338,222.0,222
1339,237.0,237
1340,204.0,204
1341,329.0,329
1342,232.0,232
1343,175.0,175
1344,251.0,251
1345,259.0,259
1346,220.0,220
1347,246.0,246
1348,215.0,215
1349,257.0,257
1350,350.0,350
1351,269.0,269
1352,266.0,266
1353,220.0,220
1354,276.0,276
1355,281.0,281
1356,200.0,200
1357,274.0,274
1358,260.0,260
1359,393.0,393
1360,240.0,240
1361,197.0,197
1362,273.0,273
1363,220.0,220
1364,228.0,228
1365,337.0,337
1366,203.0,203
1367,500.0,500
1368,214.0,214
1369,271.0,271
1370,211.0,211
1371,264.0,264
1372,338.0,338
1373,298.0,298
1374,358.0,358
1375,454.0,454
1376,317.0,317
1377,283.0,283
1378,441.0,441
1379,343.0,343
1380,270.0,270
1381,263.0,263
1382,405.0,405
1383,255.0,255
1384,500.0,500
1385,389.0,389
1386,212.0,212
1387,339.0,339
1388,225.0,225
1389,500.0,500
1390,467.0,467
1391,237.0,237
1392,257.0,257
1393,352.0,352
1394,264.0,264
1395,452.0,452
1396,388.0,388
1397,447.0,447
1398,258.0,258
1399,269.0,269
1400,264.0,264
1401,238.0,238
1402,258.0,258
1403,433.0,433
1404,500.0,500
1405,298.0,298
1406,500.0,500
1407,287.0,287
1408,329.0,329
1409,500.0,500
1410,424.0,424
1411,239.0,239
1412,350.0,350
1413,287.0,287
1414,388.0,388
1415,498.0,498
1416,454.0,454
1417,351.0,351
1418,277.0,277
1419,256.0,256
1420,339.0,339
1421,338.0,338
1422,339.0,339
1423,292.0,292
1424,500.0,500
1425,264.0,264
1426,381.0,381
1427,320.0,320
1428,500.0,500
1429,388.0,388
1430,500.0,500
1431,500.0,500
1432,500.0,500
1433,309.0,309
1434,470.0,470
1435,496.0,496
1436,326.0,326
1437,500.0,500
1438,500.0,500
1439,284.0,284
1440,309.0,309
1441,349.0,349
1442,245.0,245
1443,407.0,407
1444,305.0,305
1445,233.0,233
1446,469.0,469
1447,304.0,304
1448,303.0,303
1449,500.0,500
1450,257.0,257
1451,336.0,336
1452,500.0,500
1453,440.0,440
1454,500.0,500
1455,500.0,500
1456,317.0,317
1457,500.0,500
1458,475.0,475
1459,395.0,395
1460,331.0,331
1461,374.0,374
1462,500.0,500
1463,246.0,246
1464,355.0,355
1465,500.0,500
1466,500.0,500
1467,260.0,260
1468,500.0,500
1469,437.0,437
1470,500.0,500
1471,367.0,367
1472,388.0,388
1473,239.0,239
1474,493.0,493
1475,322.0,322
1476,500.0,500
1477,416.0,416
1478,403.0,403
1479,500.0,500
1480,355.0,355
1481,500.0,500
1482,437.0,437
1483,433.0,433
1484,500.0,500
1485,246.0,246
1486,364.0,364
1487,255.0,255
1488,500.0,500
1489,443.0,443
1490,500.0,500
1491,287.0,287
1492,402.0,402
1493,500.0,500
1494,499.0,499
1495,500.0,500
1496,248.0,248
1497,266.0,266
1498,500.0,500
1499,338.0,338
1500,395.0,395
1501,304.0,304
1502,433.0,433
1503,351.0,351
1504,230.0,230
1505,352.0,352
1506,500.0,500
1507,265.0,265
1508,500.0,500
1509,244.0,244
1510,392.0,392
1511,467.0,467
1512,353.0,353
1513,500.0,500
1514,473.0,473
1515,246.0,246
1516,336.0,336
1517,317.0,317
1518,325.0,325
1519,481.0,481
1520,374.0,374
1521,231.0,231
1522,500.0,500
1523,234.0,234
1524,290.0,290
1525,297.0,297
1526,299.0,299
1527,364.0,364
1528,326.0,326
1529,482.0,482
1530,233.0,233
1531,500.0,500
1532,264.0,264
1533,314.0,314
1534,500.0,500
1535,433.0,433
1536,415.0,415
1537,288.0,288
1538,458.0,458
1539,308.0,308
1540,500.0,500
1541,459.0,459
1542,273.0,273
1543,500.0,500
1544,500.0,500
1545,470.0,470
1546,364.0,364
1547,425.0,425
1548,374.0,374
1549,399.0,399
1550,500.0,500
1551,500.0,500
1552,500.0,500
1553,497.0,497
1554,272.0,272
1555,268.0,268
1556,292.0,292
1557,500.0,500
1558,281.0,281
1559,272.0,272
1560,411.0,411
1561,500.0,500
1562,430.0,430
1563,415.0,415
1564,500.0,500
1565,464.0,464
1566,436.0,436
1567,500.0,500
1568,344.0,344
1569,395.0,395
1570,385.0,385
1571,232.0,232
1572,260.0,260
1573,499.0,499
1574,411.0,411
1575,500.0,500
1576,290.0,290
1577,321.0,321
1578,481.0,481
1579,473.0,473
1580,301.0,301
1581,404.0,404
1582,410.0,410
1583,437.0,437
1584,311.0,311
1585,500.0,500
1586,231.0,231
1587,376.0,376
1588,359.0,359
1589,276.0,276
1590,457.0,457
1591,500.0,500
1592,318.0,318
1593,500.0,500
1594,309.0,309
1595,481.0,481
1596,274.0,274
1597,331.0,331
1598,500.0,500
1599,259.0,259
1600,500.0,500
1601,291.0,291
1602,499.0,499
1603,256.0,256
1604,266.0,266
1605,500.0,500
1606,325.0,325
1607,359.0,359
1608,274.0,274
1609,357.0,357
1610,465.0,465
1611,500.0,500
1612,435.0,435
1613,268.0,268
1614,251.0,251
1615,252.0,252
1616,275.0,275
1617,284.0,284
1618,416.0,416
1619,229.0,229
1620,500.0,500
1621,265.0,265
1622,354.0,354
1623,251.0,251
1624,381.0,381
1625,279.0,279
1626,267.0,267
1627,232.0,232
1628,365.0,365
1629,500.0,500
1630,489.0,489
1631,500.0,500
1632,243.0,243
1633,253.0,253
1634,334.0,334
1635,500.0,500
1636,280.0,280
1637,268.0,268
1638,356.0,356
1639,500.0,500
1640,253.0,253
1641,244.0,244
1642,237.0,237
1643,421.0,421
1644,247.0,247
1645,378.0,378
1646,252.0,252
1647,282.0,282
1648,247.0,247
1649,289.0,289
1650,226.0,226
1651,289.0,289
1652,480.0,480
1653,500.0,500
1654,270.0,270
1655,309.0,309
1656,292.0,292
1657,272.0,272
1658,233.0,233
1659,261.0,261
1660,500.0,500
1661,316.0,316
1662,310.0,310
1663,276.0,276
